Body,,,,,,,,Foods,,,Activities,,,,,,,,,,,Sleep,,,,
Date,Weight,BMI,Fat,Blood Pressure,Normal Heart Rate,Glucose (Morning),,Date,Calories In,,Date,Calories Burned,Steps,Distance,Floors,Minutes Sedentary,Minutes Lightly Active,Minutes Fairly Active,Minutes Very Active,Activity Calories,,Date,Minutes Asleep,Minutes Awake,Number of Awakenings,Time in Bed
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140428,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140429,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140430,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140501,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140502,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140503,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140504,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140505,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140506,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140507,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140508,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140509,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140510,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140511,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140512,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140513,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140514,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140515,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140516,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140517,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140518,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140519,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140520,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140521,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140522,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140523,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140524,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140525,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140526,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140527,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140528,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140529,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140530,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140531,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140601,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140602,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140603,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140604,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140605,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140606,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140607,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140608,,,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,0,,,,,,,,,,,,,,,,,,,,,,,,
,Fat,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,0 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,0 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20140609,,,,,,,,,,,,,,,,,,,,,,,,,,
